*.event,event,*.timestamp,timestamp,*.distinct_id,distinct_id,*.properties.$geoip_country_name,*.properties.browser_language,*.properties.extension_version,*.properties.error_class,*.properties.error_codes.0,*.properties.error_count,*.properties.reason,*.properties.status,*.properties.session_count,*.properties.session_duration_seconds
message_rendered,message_rendered,2026-07-01T17:26:03.179Z,2026-07-01T17:26:03.179Z,user_1183,user_1183,United States,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:27:09.660Z,2026-07-01T17:27:09.660Z,user_1117,user_1117,India,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:27:25.171Z,2026-07-01T17:27:25.171Z,user_1158,user_1158,Switzerland,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:28:13.063Z,2026-07-01T17:28:13.063Z,user_1202,user_1202,Switzerland,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:28:18.946Z,2026-07-01T17:28:18.946Z,user_1169,user_1169,Brazil,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:28:22.325Z,2026-07-01T17:28:22.325Z,user_1202,user_1202,Spain,en-US,1.2.1,,,,,,,
translation_requested,translation_requested,2026-07-01T17:30:00.279Z,2026-07-01T17:30:00.279Z,user_1215,user_1215,France,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:31:17.803Z,2026-07-01T17:31:17.803Z,user_1185,user_1185,India,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:32:24.958Z,2026-07-01T17:32:24.958Z,user_1005,user_1005,Germany,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:33:56.356Z,2026-07-01T17:33:56.356Z,user_1071,user_1071,India,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:35:04.587Z,2026-07-01T17:35:04.587Z,user_1183,user_1183,Brazil,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:35:16.200Z,2026-07-01T17:35:16.200Z,user_1183,user_1183,Brazil,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:35:37.461Z,2026-07-01T17:35:37.461Z,user_1169,user_1169,India,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:36:21.586Z,2026-07-01T17:36:21.586Z,user_1038,user_1038,Brazil,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:36:51.205Z,2026-07-01T17:36:51.205Z,user_1117,user_1117,France,de-CH,1.2.0,,,,,,,
translation_requested,translation_requested,2026-07-01T17:37:04.187Z,2026-07-01T17:37:04.187Z,user_1216,user_1216,Switzerland,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:37:20.676Z,2026-07-01T17:37:20.676Z,user_1202,user_1202,India,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:38:46.018Z,2026-07-01T17:38:46.018Z,user_1219,user_1219,France,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:41:19.631Z,2026-07-01T17:41:19.631Z,user_1071,user_1071,Brazil,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:43:54.559Z,2026-07-01T17:43:54.559Z,user_1183,user_1183,Switzerland,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:44:34.849Z,2026-07-01T17:44:34.849Z,user_1247,user_1247,France,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:44:40.242Z,2026-07-01T17:44:40.242Z,user_1038,user_1038,United States,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:44:45.426Z,2026-07-01T17:44:45.426Z,user_1088,user_1088,United States,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:45:32.899Z,2026-07-01T17:45:32.899Z,user_1216,user_1216,Brazil,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:46:13.578Z,2026-07-01T17:46:13.578Z,user_1158,user_1158,United States,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:46:37.327Z,2026-07-01T17:46:37.327Z,user_1183,user_1183,Germany,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:47:27.569Z,2026-07-01T17:47:27.569Z,user_1169,user_1169,Switzerland,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:48:40.840Z,2026-07-01T17:48:40.840Z,user_1185,user_1185,Brazil,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:48:43.082Z,2026-07-01T17:48:43.082Z,user_1158,user_1158,United States,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:48:57.103Z,2026-07-01T17:48:57.103Z,user_1202,user_1202,France,pt-BR,1.2.1,,,,,,,
translation_requested,translation_requested,2026-07-01T17:50:32.545Z,2026-07-01T17:50:32.545Z,user_1158,user_1158,India,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:51:19.204Z,2026-07-01T17:51:19.204Z,user_1088,user_1088,Germany,hi-IN,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:51:47.344Z,2026-07-01T17:51:47.344Z,user_1215,user_1215,India,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:54:05.281Z,2026-07-01T17:54:05.281Z,user_1202,user_1202,United States,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:54:45.664Z,2026-07-01T17:54:45.664Z,user_1247,user_1247,Switzerland,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:56:01.167Z,2026-07-01T17:56:01.167Z,user_1096,user_1096,Spain,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:56:06.710Z,2026-07-01T17:56:06.710Z,user_1185,user_1185,France,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:56:28.732Z,2026-07-01T17:56:28.732Z,user_1088,user_1088,Brazil,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:56:37.328Z,2026-07-01T17:56:37.328Z,user_1088,user_1088,Brazil,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T17:56:41.676Z,2026-07-01T17:56:41.676Z,user_1215,user_1215,United States,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T17:59:16.293Z,2026-07-01T17:59:16.293Z,user_1247,user_1247,Switzerland,es-ES,1.2.0,,,,,,,
translation_requested,translation_requested,2026-07-01T17:59:32.991Z,2026-07-01T17:59:32.991Z,user_1117,user_1117,Switzerland,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:00:01.041Z,2026-07-01T18:00:01.041Z,user_1005,user_1005,India,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:01:24.145Z,2026-07-01T18:01:24.145Z,user_1202,user_1202,France,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:02:00.877Z,2026-07-01T18:02:00.877Z,user_1183,user_1183,India,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:02:27.515Z,2026-07-01T18:02:27.515Z,user_1169,user_1169,Spain,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:02:31.439Z,2026-07-01T18:02:31.439Z,user_1158,user_1158,Brazil,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:05:48.462Z,2026-07-01T18:05:48.462Z,user_1071,user_1071,Switzerland,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:05:56.872Z,2026-07-01T18:05:56.872Z,user_1210,user_1210,Spain,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:06:20.054Z,2026-07-01T18:06:20.054Z,user_1117,user_1117,Brazil,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:08:44.361Z,2026-07-01T18:08:44.361Z,user_1096,user_1096,Spain,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:09:00.273Z,2026-07-01T18:09:00.273Z,user_1071,user_1071,Spain,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:09:02.244Z,2026-07-01T18:09:02.244Z,user_1088,user_1088,Brazil,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:11:00.051Z,2026-07-01T18:11:00.051Z,user_1202,user_1202,India,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:14:48.697Z,2026-07-01T18:14:48.697Z,user_1088,user_1088,India,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:15:13.936Z,2026-07-01T18:15:13.936Z,user_1216,user_1216,United States,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:16:53.882Z,2026-07-01T18:16:53.882Z,user_1185,user_1185,India,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:17:39.850Z,2026-07-01T18:17:39.850Z,user_1183,user_1183,United States,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:18:15.677Z,2026-07-01T18:18:15.677Z,user_1038,user_1038,United States,hi-IN,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:18:16.936Z,2026-07-01T18:18:16.936Z,user_1216,user_1216,Brazil,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:18:58.272Z,2026-07-01T18:18:58.272Z,user_1088,user_1088,United States,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:20:08.335Z,2026-07-01T18:20:08.335Z,user_1216,user_1216,France,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:20:15.161Z,2026-07-01T18:20:15.161Z,user_1088,user_1088,Germany,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:21:26.528Z,2026-07-01T18:21:26.528Z,user_1038,user_1038,Germany,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:23:17.884Z,2026-07-01T18:23:17.884Z,user_1183,user_1183,France,hi-IN,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:23:40.756Z,2026-07-01T18:23:40.756Z,user_1169,user_1169,Brazil,pt-BR,1.2.1,,,,,,,
attachment_sent,attachment_sent,2026-07-01T18:24:16.671Z,2026-07-01T18:24:16.671Z,user_1219,user_1219,United States,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:24:17.263Z,2026-07-01T18:24:17.263Z,user_1038,user_1038,India,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:24:53.700Z,2026-07-01T18:24:53.700Z,user_1096,user_1096,Germany,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:25:03.515Z,2026-07-01T18:25:03.515Z,user_1169,user_1169,India,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:26:01.871Z,2026-07-01T18:26:01.871Z,user_1210,user_1210,United States,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:27:25.445Z,2026-07-01T18:27:25.445Z,user_1158,user_1158,Brazil,de-DE,1.2.0,,,,,,,
attachment_sent,attachment_sent,2026-07-01T18:29:16.364Z,2026-07-01T18:29:16.364Z,user_1183,user_1183,United States,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:29:49.054Z,2026-07-01T18:29:49.054Z,user_1117,user_1117,Switzerland,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:31:13.457Z,2026-07-01T18:31:13.457Z,user_1169,user_1169,Germany,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:31:17.998Z,2026-07-01T18:31:17.998Z,user_1215,user_1215,Spain,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:32:47.872Z,2026-07-01T18:32:47.872Z,user_1088,user_1088,Switzerland,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:32:55.614Z,2026-07-01T18:32:55.614Z,user_1038,user_1038,Switzerland,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:34:22.993Z,2026-07-01T18:34:22.993Z,user_1117,user_1117,Spain,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:35:58.688Z,2026-07-01T18:35:58.688Z,user_1216,user_1216,Switzerland,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:36:32.202Z,2026-07-01T18:36:32.202Z,user_1117,user_1117,Germany,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:36:54.909Z,2026-07-01T18:36:54.909Z,user_1169,user_1169,Spain,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:38:55.687Z,2026-07-01T18:38:55.687Z,user_1096,user_1096,India,hi-IN,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:40:02.801Z,2026-07-01T18:40:02.801Z,user_1096,user_1096,France,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:40:35.448Z,2026-07-01T18:40:35.448Z,user_1096,user_1096,Germany,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:41:45.726Z,2026-07-01T18:41:45.726Z,user_1169,user_1169,Germany,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:42:42.001Z,2026-07-01T18:42:42.001Z,user_1096,user_1096,France,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:42:46.232Z,2026-07-01T18:42:46.232Z,user_1005,user_1005,France,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:43:22.264Z,2026-07-01T18:43:22.264Z,user_1038,user_1038,France,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:43:53.492Z,2026-07-01T18:43:53.492Z,user_1038,user_1038,France,hi-IN,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:44:00.071Z,2026-07-01T18:44:00.071Z,user_1210,user_1210,France,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:44:49.251Z,2026-07-01T18:44:49.251Z,user_1088,user_1088,Spain,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:45:18.121Z,2026-07-01T18:45:18.121Z,user_1183,user_1183,France,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:45:28.114Z,2026-07-01T18:45:28.114Z,user_1202,user_1202,Spain,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:47:08.776Z,2026-07-01T18:47:08.776Z,user_1169,user_1169,India,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:48:13.823Z,2026-07-01T18:48:13.823Z,user_1210,user_1210,Switzerland,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:48:44.723Z,2026-07-01T18:48:44.723Z,user_1071,user_1071,Spain,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:48:50.001Z,2026-07-01T18:48:50.001Z,user_1215,user_1215,India,de-CH,1.2.0,,,,,,,
attachment_sent,attachment_sent,2026-07-01T18:49:10.131Z,2026-07-01T18:49:10.131Z,user_1096,user_1096,Spain,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:50:33.687Z,2026-07-01T18:50:33.687Z,user_1202,user_1202,Brazil,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:50:56.808Z,2026-07-01T18:50:56.808Z,user_1219,user_1219,Spain,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:51:16.542Z,2026-07-01T18:51:16.542Z,user_1038,user_1038,Switzerland,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:51:33.899Z,2026-07-01T18:51:33.899Z,user_1216,user_1216,Spain,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:53:05.468Z,2026-07-01T18:53:05.468Z,user_1210,user_1210,Germany,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:53:53.360Z,2026-07-01T18:53:53.360Z,user_1169,user_1169,Brazil,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:54:42.274Z,2026-07-01T18:54:42.274Z,user_1219,user_1219,United States,hi-IN,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:54:43.022Z,2026-07-01T18:54:43.022Z,user_1185,user_1185,India,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:55:23.291Z,2026-07-01T18:55:23.291Z,user_1088,user_1088,Brazil,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T18:56:17.273Z,2026-07-01T18:56:17.273Z,user_1215,user_1215,France,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T18:57:13.788Z,2026-07-01T18:57:13.788Z,user_1169,user_1169,Brazil,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:00:04.741Z,2026-07-01T19:00:04.741Z,user_1202,user_1202,India,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:00:22.149Z,2026-07-01T19:00:22.149Z,user_1215,user_1215,United States,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:01:40.880Z,2026-07-01T19:01:40.880Z,user_1219,user_1219,Brazil,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:02:44.462Z,2026-07-01T19:02:44.462Z,user_1117,user_1117,France,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:03:39.389Z,2026-07-01T19:03:39.389Z,user_1117,user_1117,Spain,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:03:54.936Z,2026-07-01T19:03:54.936Z,user_1038,user_1038,Brazil,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:04:30.101Z,2026-07-01T19:04:30.101Z,user_1005,user_1005,India,hi-IN,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:05:04.669Z,2026-07-01T19:05:04.669Z,user_1183,user_1183,Switzerland,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:05:48.437Z,2026-07-01T19:05:48.437Z,user_1117,user_1117,Spain,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:06:18.022Z,2026-07-01T19:06:18.022Z,user_1088,user_1088,France,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:07:23.954Z,2026-07-01T19:07:23.954Z,user_1183,user_1183,India,de-CH,1.2.0,,,,,,,
auth_rejected,auth_rejected,2026-07-01T19:07:26.209Z,2026-07-01T19:07:26.209Z,user_1169,user_1169,Brazil,pt-BR,1.2.1,AuthError,,,token_expired,401,,
message_rendered,message_rendered,2026-07-01T19:07:56.809Z,2026-07-01T19:07:56.809Z,user_1096,user_1096,India,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:08:02.856Z,2026-07-01T19:08:02.856Z,user_1247,user_1247,Brazil,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:08:50.936Z,2026-07-01T19:08:50.936Z,user_1185,user_1185,Germany,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:10:01.940Z,2026-07-01T19:10:01.940Z,user_1247,user_1247,Brazil,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:10:58.891Z,2026-07-01T19:10:58.891Z,user_1117,user_1117,Spain,fr-FR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:11:12.174Z,2026-07-01T19:11:12.174Z,user_1169,user_1169,India,hi-IN,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:11:27.806Z,2026-07-01T19:11:27.806Z,user_1216,user_1216,United States,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:12:39.556Z,2026-07-01T19:12:39.556Z,user_1210,user_1210,Germany,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:12:55.012Z,2026-07-01T19:12:55.012Z,user_1183,user_1183,Germany,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:13:16.335Z,2026-07-01T19:13:16.335Z,user_1210,user_1210,India,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:13:30.319Z,2026-07-01T19:13:30.319Z,user_1169,user_1169,Spain,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:14:28.643Z,2026-07-01T19:14:28.643Z,user_1210,user_1210,France,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:16:08.158Z,2026-07-01T19:16:08.158Z,user_1185,user_1185,India,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:17:54.993Z,2026-07-01T19:17:54.993Z,user_1088,user_1088,India,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:18:18.690Z,2026-07-01T19:18:18.690Z,user_1096,user_1096,Germany,hi-IN,1.2.1,,,,,,,
send_failed,send_failed,2026-07-01T19:18:34.715Z,2026-07-01T19:18:34.715Z,user_1096,user_1096,Switzerland,es-ES,1.2.1,NetworkError,ETIMEDOUT,1,rate_limited,503,,
message_rendered,message_rendered,2026-07-01T19:18:39.708Z,2026-07-01T19:18:39.708Z,user_1088,user_1088,Germany,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:18:45.483Z,2026-07-01T19:18:45.483Z,user_1183,user_1183,Switzerland,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:19:03.526Z,2026-07-01T19:19:03.526Z,user_1183,user_1183,France,hi-IN,1.2.0,,,,,,,
send_failed,send_failed,2026-07-01T19:19:13.907Z,2026-07-01T19:19:13.907Z,user_1158,user_1158,Germany,pt-BR,1.2.0,NetworkError,ETIMEDOUT,1,timeout,503,,
message_rendered,message_rendered,2026-07-01T19:19:38.057Z,2026-07-01T19:19:38.057Z,user_1038,user_1038,United States,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:19:39.320Z,2026-07-01T19:19:39.320Z,user_1216,user_1216,Brazil,pt-BR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:20:31.033Z,2026-07-01T19:20:31.033Z,user_1117,user_1117,Germany,pt-BR,1.2.0,,,,,,,
send_failed,send_failed,2026-07-01T19:20:54.105Z,2026-07-01T19:20:54.105Z,user_1215,user_1215,Germany,es-ES,1.2.0,NetworkError,ECONNRESET,1,rate_limited,503,,
message_rendered,message_rendered,2026-07-01T19:21:47.753Z,2026-07-01T19:21:47.753Z,user_1088,user_1088,France,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:24:27.799Z,2026-07-01T19:24:27.799Z,user_1117,user_1117,Switzerland,pt-BR,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:25:07.965Z,2026-07-01T19:25:07.965Z,user_1210,user_1210,Spain,es-ES,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:26:17.242Z,2026-07-01T19:26:17.242Z,user_1215,user_1215,India,es-ES,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:27:58.312Z,2026-07-01T19:27:58.312Z,user_1247,user_1247,India,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:28:21.453Z,2026-07-01T19:28:21.453Z,user_1005,user_1005,Germany,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:28:40.085Z,2026-07-01T19:28:40.085Z,user_1117,user_1117,France,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:29:08.257Z,2026-07-01T19:29:08.257Z,user_1038,user_1038,France,en-US,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:29:48.444Z,2026-07-01T19:29:48.444Z,user_1071,user_1071,India,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:30:06.713Z,2026-07-01T19:30:06.713Z,user_1088,user_1088,Brazil,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:32:03.261Z,2026-07-01T19:32:03.261Z,user_1210,user_1210,Brazil,en-US,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:34:45.458Z,2026-07-01T19:34:45.458Z,user_1210,user_1210,Switzerland,fr-FR,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:34:53.205Z,2026-07-01T19:34:53.205Z,user_1117,user_1117,India,hi-IN,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:35:52.927Z,2026-07-01T19:35:52.927Z,user_1210,user_1210,France,de-CH,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:36:16.882Z,2026-07-01T19:36:16.882Z,user_1005,user_1005,Germany,de-DE,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:36:29.857Z,2026-07-01T19:36:29.857Z,user_1038,user_1038,Spain,de-CH,1.2.0,,,,,,,
message_rendered,message_rendered,2026-07-01T19:37:47.499Z,2026-07-01T19:37:47.499Z,user_1210,user_1210,France,de-DE,1.2.1,,,,,,,
message_rendered,message_rendered,2026-07-01T19:38:08.785Z,2026-07-01T19:38:08.785Z,user_1210,user_1210,Spain,pt-BR,1.2.1,,,,,,,
